Local Time,kW Demand,kWh_Net
2012-Jan-04 18:00:00.000,158.2201,3256281.7500
2012-Jan-04 18:15:00.000,152.8175,3256319.7500
2012-Jan-04 18:30:00.000,145.8634,3256356.2500
2012-Jan-04 18:45:00.000,110.8681,3256384.0000
2012-Jan-04 19:00:00.000,107.6667,3256411.0000
2012-Jan-04 19:15:00.000,114.1861,3256439.5000
2012-Jan-04 19:30:00.000,110.4343,3256467.0000
2012-Jan-04 19:45:00.000,111.4154,3256495.0000
2012-Jan-04 20:00:00.000,108.1352,3256522.0000
2012-Jan-04 20:15:00.000,107.3230,3256549.0000
2012-Jan-04 20:30:00.000,108.2885,3256576.0000
2012-Jan-04 20:45:00.000,105.6704,3256602.5000
2012-Jan-04 21:00:00.000,100.2864,3256627.5000
2012-Jan-04 21:15:00.000,99.5561,3256652.2500
2012-Jan-04 21:30:00.000,98.7846,3256677.0000
2012-Jan-04 21:45:00.000,101.4812,3256702.5000
2012-Jan-04 22:00:00.000,101.0141,3256727.7500
2012-Jan-04 22:15:00.000,98.3950,3256752.2500
2012-Jan-04 22:30:00.000,99.1416,3256777.0000
2012-Jan-04 22:45:00.000,97.8853,3256801.5000
2012-Jan-04 23:00:00.000,101.5366,3256827.0000
2012-Jan-04 23:15:00.000,97.7306,3256851.2500
2012-Jan-04 23:30:00.000,93.7514,3256874.7500
2012-Jan-04 23:45:00.000,89.9516,3256897.2500
2012-Jan-05 00:00:00.000,89.1673,3256919.5000
2012-Jan-05 00:15:00.000,89.2355,3256942.0000
2012-Jan-05 00:30:00.000,87.5044,3256963.7500
2012-Jan-05 00:45:00.000,85.2980,3256985.0000
2012-Jan-05 01:00:00.000,85.5075,3257006.5000
2012-Jan-05 01:15:00.000,85.3364,3257027.7500
2012-Jan-05 01:30:00.000,85.7599,3257049.2500
2012-Jan-05 01:45:00.000,85.0639,3257070.5000
2012-Jan-05 02:00:00.000,84.4369,3257091.5000
2012-Jan-05 02:15:00.000,85.7733,3257113.0000
2012-Jan-05 02:30:00.000,84.2818,3257134.2500
2012-Jan-05 02:45:00.000,84.8566,3257155.2500
2012-Jan-05 03:00:00.000,84.3531,3257176.5000
2012-Jan-05 03:15:00.000,83.9907,3257197.5000
2012-Jan-05 03:30:00.000,86.4106,3257219.0000
2012-Jan-05 03:45:00.000,83.9625,3257240.0000
2012-Jan-05 04:00:00.000,84.5460,3257261.2500
2012-Jan-05 04:15:00.000,82.9948,3257282.0000
2012-Jan-05 04:30:00.000,83.2084,3257302.7500
2012-Jan-05 04:45:00.000,84.9757,3257324.0000
2012-Jan-05 05:00:00.000,83.4536,3257344.7500
2012-Jan-05 05:15:00.000,84.9635,3257366.0000
2012-Jan-05 05:30:00.000,83.1299,3257386.7500
2012-Jan-05 05:45:00.000,85.3516,3257408.2500
2012-Jan-05 06:00:00.000,85.1701,3257429.5000
2012-Jan-05 06:15:00.000,82.7336,3257450.2500
2012-Jan-05 06:30:00.000,84.9548,3257471.5000
2012-Jan-05 06:45:00.000,87.4492,3257493.2500
2012-Jan-05 07:00:00.000,87.2030,3257515.0000
2012-Jan-05 07:15:00.000,88.7657,3257537.2500
2012-Jan-05 07:30:00.000,91.5847,3257560.2500
2012-Jan-05 07:45:00.000,129.3387,3257592.5000
2012-Jan-05 08:00:00.000,137.4531,3257626.7500
2012-Jan-05 08:15:00.000,149.7794,3257664.2500
2012-Jan-05 08:30:00.000,150.9074,3257702.0000
2012-Jan-05 08:45:00.000,158.7659,3257741.7500
